trophic_means,trophic_vars,index,fnr,numspecies
4.5932765,2.095801,13,0.6,500.0
4.626796,2.0949066,13,0.6,500.0
4.7533326,2.227545,13,0.6,500.0
4.8387976,2.1074107,13,0.6,500.0
4.410024,1.9968841,13,0.6,500.0
4.387192,1.9874233,13,0.6,500.0
4.3013744,1.8246462,13,0.6,500.0
4.7308483,2.1388578,13,0.6,500.0
4.546825,2.0548275,13,0.6,500.0
4.592354,2.001792,13,0.6,500.0
4.4574714,2.020079,13,0.6,500.0
4.795384,2.2564137,13,0.6,500.0
4.586816,2.118581,13,0.6,500.0
4.7703133,2.1037064,13,0.6,500.0
4.354926,2.0797951,13,0.6,500.0
4.525588,1.9985907,13,0.6,500.0
4.545998,2.0431879,13,0.6,500.0
4.6111526,2.1230338,13,0.6,500.0
4.356421,1.9438347,13,0.6,500.0
4.763222,2.284948,13,0.6,500.0
4.6980705,2.0971477,13,0.6,500.0
4.8648996,2.374676,13,0.6,500.0
4.188969,1.9198872,14,0.65,500.0
4.0975165,1.9760296,14,0.65,500.0
4.7817526,2.2577353,14,0.65,500.0
4.8362584,2.264251,14,0.65,500.0
4.3917384,2.0203266,14,0.65,500.0
4.2595286,1.8997695,14,0.65,500.0
4.9353275,2.3621378,14,0.65,500.0
4.3307476,2.057718,14,0.65,500.0
4.3811874,2.0047832,14,0.65,500.0
4.1447406,1.8942722,14,0.65,500.0
4.4781895,2.1004148,14,0.65,500.0
4.10756,1.8482214,14,0.65,500.0
4.4846005,1.9723499,14,0.65,500.0
4.5518527,2.0897868,14,0.65,500.0
4.7398686,2.0969691,14,0.65,500.0
4.4038258,2.016808,14,0.65,500.0
4.4329567,2.2029455,14,0.65,500.0
4.829814,2.4742043,14,0.65,500.0
4.2129474,1.9459528,14,0.65,500.0
4.5390415,2.159601,14,0.65,500.0
4.633121,2.208554,14,0.65,500.0
4.3207693,2.0479763,14,0.65,500.0
4.6124268,2.1898766,14,0.65,500.0
4.237155,1.8814749,14,0.65,500.0
4.494393,2.1270602,14,0.65,500.0
4.3407264,2.083904,14,0.65,500.0
4.2705956,2.0043545,14,0.65,500.0
4.1800942,1.8653373,14,0.65,500.0
4.4646044,2.1396177,14,0.65,500.0
4.4306145,2.088202,14,0.65,500.0
4.730618,2.224174,14,0.65,500.0
4.406242,2.1690981,14,0.65,500.0
4.308136,2.0179837,14,0.65,500.0
4.4755607,2.1050987,14,0.65,500.0
4.246229,1.8564433,14,0.65,500.0
4.232423,1.9276289,14,0.65,500.0
4.8618517,2.2157805,14,0.65,500.0
4.5126257,2.0625534,14,0.65,500.0
4.204288,1.929992,14,0.65,500.0
4.748421,2.3193996,14,0.65,500.0
4.462904,2.0717583,14,0.65,500.0
4.7138867,2.2442415,14,0.65,500.0
4.6589117,2.1065845,14,0.65,500.0
4.2476716,1.9700602,14,0.65,500.0
4.553264,2.1616387,14,0.65,500.0
4.294366,2.010049,14,0.65,500.0
4.3749456,2.066235,14,0.65,500.0
4.3209653,2.0033422,14,0.65,500.0
4.5840297,2.1535485,14,0.65,500.0
4.4380164,2.0391133,14,0.65,500.0
4.111076,1.937016,15,0.7,500.0
4.314972,2.082206,15,0.7,500.0
3.9788628,1.8996215,15,0.7,500.0
4.293977,2.0035622,15,0.7,500.0
4.275676,2.1336894,15,0.7,500.0
4.4311805,2.1403139,15,0.7,500.0
4.4120617,2.148728,15,0.7,500.0
4.352765,1.876993,15,0.7,500.0
4.296625,2.1132627,15,0.7,500.0
3.9508288,1.9216769,15,0.7,500.0
4.634844,2.3093674,15,0.7,500.0
4.0370145,1.975672,15,0.7,500.0
4.315639,2.1607292,15,0.7,500.0
3.9624827,1.900016,15,0.7,500.0
4.0798097,1.8807389,15,0.7,500.0
4.2171164,2.0137432,15,0.7,500.0
4.6601844,2.4024343,15,0.7,500.0
4.102631,1.8802836,15,0.7,500.0
4.1242423,1.907381,15,0.7,500.0
4.4416137,2.1151826,15,0.7,500.0
4.001423,1.877895,15,0.7,500.0
4.3968625,2.1410942,15,0.7,500.0
4.0847774,1.918901,15,0.7,500.0
4.1562033,1.9930984,15,0.7,500.0
4.6904445,2.2774782,15,0.7,500.0
3.9306712,1.8298135,15,0.7,500.0
4.4038353,2.0235565,15,0.7,500.0
4.3234806,2.149137,15,0.7,500.0
4.4483013,2.308475,15,0.7,500.0
4.257881,2.1728997,15,0.7,500.0
4.309967,2.034711,15,0.7,500.0
4.1527658,2.0134242,15,0.7,500.0
4.3734536,2.0901344,15,0.7,500.0
4.585927,2.2358513,15,0.7,500.0
4.3046227,2.1300886,15,0.7,500.0
4.2168913,2.0877085,15,0.7,500.0
4.374615,2.2018716,15,0.7,500.0
4.157436,1.9706808,15,0.7,500.0
4.401638,2.1142268,15,0.7,500.0
4.4041915,2.1122837,15,0.7,500.0
4.221377,1.9228133,15,0.7,500.0
4.1700716,2.0650811,15,0.7,500.0
4.116697,1.9045638,15,0.7,500.0
4.405273,1.9431612,15,0.7,500.0
4.2827373,2.0812235,15,0.7,500.0
4.238238,1.9885707,15,0.7,500.0
4.203043,2.0425248,15,0.7,500.0
4.2691402,2.0017834,15,0.7,500.0
4.253899,1.9613141,15,0.7,500.0
4.066996,1.9045537,15,0.7,500.0
4.3187695,2.1138086,16,0.75,500.0
4.002061,1.9331971,16,0.75,500.0
4.0891314,1.9959463,16,0.75,500.0
4.241726,2.0893326,16,0.75,500.0
3.9431405,1.98148,16,0.75,500.0
3.9563386,1.9708695,16,0.75,500.0
4.4981213,2.3609354,16,0.75,500.0
4.1030984,2.1263866,16,0.75,500.0
3.9552643,1.946897,16,0.75,500.0
3.8473473,1.895708,16,0.75,500.0
4.0274873,1.9674212,16,0.75,500.0
4.292368,2.1115716,16,0.75,500.0
4.3808384,2.0871968,16,0.75,500.0
4.1592045,1.9177824,16,0.75,500.0
4.0869226,2.0288472,16,0.75,500.0
4.1164756,2.018295,16,0.75,500.0
3.8516748,1.8562108,16,0.75,500.0
3.893782,1.8799047,16,0.75,500.0
4.3826723,2.3453827,16,0.75,500.0
4.0381985,2.025292,16,0.75,500.0
4.026449,2.0473561,16,0.75,500.0
3.8468196,1.7950317,16,0.75,500.0
3.902863,1.9122498,16,0.75,500.0
4.166743,2.148601,16,0.75,500.0
4.2364397,2.2831259,16,0.75,500.0
4.2639093,2.106503,16,0.75,500.0
4.069375,2.0246613,16,0.75,500.0
3.8353362,1.9333819,16,0.75,500.0
4.232546,2.2445433,16,0.75,500.0
4.239131,2.0487528,16,0.75,500.0
4.2133236,2.0918534,16,0.75,500.0
3.9457974,1.9559817,16,0.75,500.0
3.5961635,1.78306,16,0.75,500.0
3.8643553,1.8697762,16,0.75,500.0
3.9064033,1.8296973,16,0.75,500.0
4.5826344,2.2585936,16,0.75,500.0
3.902999,1.9138958,16,0.75,500.0
4.004897,1.8771641,16,0.75,500.0
4.103817,2.184081,16,0.75,500.0
4.315494,2.232436,16,0.75,500.0
3.7987373,1.8662931,16,0.75,500.0
3.6066997,1.6969898,16,0.75,500.0
3.9426975,1.9034631,16,0.75,500.0
4.147174,2.1444812,16,0.75,500.0
4.0187044,2.0005653,16,0.75,500.0
3.8643203,1.8505996,16,0.75,500.0
4.283918,2.1123486,16,0.75,500.0
4.009766,2.0408688,16,0.75,500.0
4.3081994,2.1263924,16,0.75,500.0
3.7333953,1.7020748,16,0.75,500.0
3.5271413,1.701384,17,0.8,500.0
3.6358614,1.7466129,17,0.8,500.0
3.576995,1.7414812,17,0.8,500.0
3.744867,1.8448305,17,0.8,500.0
4.04609,2.0521872,17,0.8,500.0
4.139537,2.2270863,17,0.8,500.0
3.7435198,1.9699545,17,0.8,500.0
3.7910185,1.9354236,17,0.8,500.0
3.930952,2.0248315,17,0.8,500.0
3.8414755,2.0615704,17,0.8,500.0
3.7883427,1.8396945,17,0.8,500.0
3.9504142,2.0887835,17,0.8,500.0
3.5912502,1.784054,17,0.8,500.0
4.150482,2.1256018,17,0.8,500.0
4.1455193,2.4362535,17,0.8,500.0
4.229086,2.232847,17,0.8,500.0
3.738429,1.9112792,17,0.8,500.0
3.7618477,2.0575814,17,0.8,500.0
3.7071831,1.7877703,17,0.8,500.0
3.7405756,1.8553779,17,0.8,500.0
3.580628,1.780798,17,0.8,500.0
3.9165483,2.1659455,17,0.8,500.0
4.09573,2.173431,17,0.8,500.0
3.9081886,2.002009,17,0.8,500.0
3.9046721,2.27626,17,0.8,500.0
3.7635531,1.8940085,17,0.8,500.0
3.662429,1.7725085,17,0.8,500.0
3.6638575,1.8776811,17,0.8,500.0
3.5024452,1.5925826,17,0.8,500.0
3.8713965,1.8629287,17,0.8,500.0
3.9739614,2.242754,17,0.8,500.0
3.7095606,1.7800974,17,0.8,500.0
3.8486183,2.0631428,17,0.8,500.0
4.106166,2.1289098,17,0.8,500.0
4.031606,2.0136926,17,0.8,500.0
3.8884833,2.1208293,17,0.8,500.0
3.9128704,2.0780985,17,0.8,500.0
4.0460997,2.018999,17,0.8,500.0
3.930258,1.9821827,17,0.8,500.0
3.8125172,1.9729295,17,0.8,500.0
3.7873123,1.7580447,17,0.8,500.0
3.9892237,2.1037045,17,0.8,500.0
3.7440832,2.026406,17,0.8,500.0
3.6995022,1.8821197,17,0.8,500.0
3.6473289,1.8822914,17,0.8,500.0
4.1423326,2.2462337,17,0.8,500.0
3.7514374,1.9799587,17,0.8,500.0
3.7038019,1.9076036,17,0.8,500.0
3.612937,1.7737336,17,0.8,500.0
3.677921,1.868275,17,0.8,500.0
3.6356077,1.9937701,18,0.85,500.0
3.4825046,1.91231,18,0.85,500.0
3.7997732,2.2178252,18,0.85,500.0
3.5526352,1.8485512,18,0.85,500.0
3.489742,1.8476502,18,0.85,500.0
3.3758473,1.8531516,18,0.85,500.0
3.7928798,2.1769614,18,0.85,500.0
3.5716326,1.9971899,18,0.85,500.0
3.578254,1.9345181,18,0.85,500.0
3.449476,1.7393047,18,0.85,500.0
3.4025295,1.8188015,18,0.85,500.0
3.576397,1.9050852,18,0.85,500.0
3.3026485,1.691053,18,0.85,500.0
3.2520425,1.6648601,18,0.85,500.0
3.3682654,1.8478357,18,0.85,500.0
3.3415613,1.7127802,18,0.85,500.0
3.5129213,1.8844519,18,0.85,500.0
3.5406566,1.9232007,18,0.85,500.0
3.6127496,1.9071112,18,0.85,500.0
3.7236981,1.9664832,18,0.85,500.0
3.2792125,1.732026,18,0.85,500.0
3.3154714,1.7517922,18,0.85,500.0
3.441709,1.7937475,18,0.85,500.0
3.396548,1.7822181,18,0.85,500.0
3.1997073,1.5711435,18,0.85,500.0
3.2991567,1.6455057,18,0.85,500.0
3.4494598,1.687178,18,0.85,500.0
3.5484862,1.8924593,18,0.85,500.0
3.260605,1.6381186,18,0.85,500.0
3.4419446,1.8382719,18,0.85,500.0
3.3453252,1.6830264,18,0.85,500.0
3.3123066,1.7035222,18,0.85,500.0
3.6242561,2.1872747,18,0.85,500.0
3.7346718,2.137255,18,0.85,500.0
3.5243735,1.933577,18,0.85,500.0
3.4087286,1.7983476,18,0.85,500.0
3.511244,1.8165628,18,0.85,500.0
3.5985637,1.9555686,18,0.85,500.0
3.2326725,1.5629863,18,0.85,500.0
3.3427093,1.6456479,18,0.85,500.0
3.4790401,1.8190936,18,0.85,500.0
3.3678234,1.6496085,18,0.85,500.0
3.4616973,1.8169425,18,0.85,500.0
3.4186776,1.831461,18,0.85,500.0
3.5255241,1.8966764,18,0.85,500.0
3.5760303,1.9186777,18,0.85,500.0
3.217633,1.5389413,18,0.85,500.0
3.3350716,1.6906607,18,0.85,500.0
3.4361055,1.7769701,18,0.85,500.0
3.6183667,2.0041165,18,0.85,500.0
2.838981,1.4261961,19,0.9,500.0
2.9303486,1.5645988,19,0.9,500.0
2.9830856,1.5856065,19,0.9,500.0
2.9762015,1.5489565,19,0.9,500.0
2.9067774,1.4743708,19,0.9,500.0
3.1133618,1.8646824,19,0.9,500.0
3.1271405,1.7784003,19,0.9,500.0
2.9505007,1.5940866,19,0.9,500.0
3.0404584,1.6491003,19,0.9,500.0
3.1638749,1.8050344,19,0.9,500.0
3.160765,1.7615047,19,0.9,500.0
3.2064598,1.8128475,19,0.9,500.0
3.0531597,1.7337707,19,0.9,500.0
3.1755893,1.6076258,19,0.9,500.0
3.0585809,1.77482,19,0.9,500.0
2.8973742,1.4956181,19,0.9,500.0
2.9363794,1.6072135,19,0.9,500.0
3.029352,1.6414528,19,0.9,500.0
2.9564748,1.5845144,19,0.9,500.0
3.074137,1.6474518,19,0.9,500.0
2.7830052,1.3950602,19,0.9,500.0
2.9804955,1.5983185,19,0.9,500.0
2.966343,1.5915407,19,0.9,500.0
3.011714,1.714278,19,0.9,500.0
2.963458,1.6397015,19,0.9,500.0
2.8947651,1.5007943,19,0.9,500.0
3.1050115,1.6803031,19,0.9,500.0
3.173701,1.8553396,19,0.9,500.0
2.994101,1.5758464,19,0.9,500.0
3.1828496,1.7259443,19,0.9,500.0
2.7780154,1.310058,19,0.9,500.0
2.8387828,1.5236472,19,0.9,500.0
3.1152668,1.7494948,19,0.9,500.0
3.2628617,1.8690759,19,0.9,500.0
2.973716,1.7076976,19,0.9,500.0
3.0843327,1.681431,19,0.9,500.0
2.9692736,1.5806727,19,0.9,500.0
2.9276798,1.5316752,19,0.9,500.0
3.1114218,1.7058243,19,0.9,500.0
3.0683818,1.5946254,19,0.9,500.0
3.2869215,1.9312466,19,0.9,500.0
3.1147704,1.6823573,19,0.9,500.0
3.081558,1.752418,19,0.9,500.0
3.1815267,1.903238,19,0.9,500.0
3.0342894,1.736584,19,0.9,500.0
2.946501,1.6834537,19,0.9,500.0
3.0474734,1.7755761,19,0.9,500.0
3.1448395,1.8241868,19,0.9,500.0
2.9458456,1.6128286,19,0.9,500.0
3.0562832,1.6698716,19,0.9,500.0
2.5672843,1.6749439,20,0.95,500.0
2.4828875,1.5845118,20,0.95,500.0
2.4177,1.2951349,20,0.95,500.0
2.3597794,1.2760837,20,0.95,500.0
2.3500922,1.3261024,20,0.95,500.0
2.3078573,1.2785448,20,0.95,500.0
2.4310036,1.4012066,20,0.95,500.0
2.4872692,1.4149812,20,0.95,500.0
2.3048224,1.184662,20,0.95,500.0
2.3047292,1.2134765,20,0.95,500.0
2.37146,1.3204422,20,0.95,500.0
2.347967,1.2122188,20,0.95,500.0
2.4328227,1.4077158,20,0.95,500.0
2.4548793,1.4769275,20,0.95,500.0
2.6906407,2.1570735,20,0.95,500.0
2.2062953,1.1742331,20,0.95,500.0
2.5884073,1.5009178,20,0.95,500.0
2.3651752,1.21836,20,0.95,500.0
2.3448486,1.3288403,20,0.95,500.0
2.440385,1.3008457,20,0.95,500.0
2.396786,1.3209586,20,0.95,500.0
2.4388788,1.4391116,20,0.95,500.0
2.5243285,1.4733996,20,0.95,500.0
2.3440354,1.3483813,20,0.95,500.0
2.3380709,1.1403681,20,0.95,500.0
2.3220472,1.1793487,20,0.95,500.0
2.3749232,1.382114,20,0.95,500.0
2.2910972,1.2688787,20,0.95,500.0
2.3055527,1.3043044,20,0.95,500.0
2.4543629,1.3632942,20,0.95,500.0
2.456651,1.4907218,20,0.95,500.0
2.4775085,1.4447794,20,0.95,500.0
2.584197,1.5661688,20,0.95,500.0
2.3777933,1.2485789,20,0.95,500.0
2.522822,1.5488092,20,0.95,500.0
2.3272653,1.2221138,20,0.95,500.0
2.4995987,1.4489952,20,0.95,500.0
2.321964,1.1955116,20,0.95,500.0
2.4539404,1.3826987,20,0.95,500.0
2.3011384,1.1231266,20,0.95,500.0
2.551173,1.6238384,20,0.95,500.0
2.417198,1.2619133,20,0.95,500.0
2.4370341,1.3120689,20,0.95,500.0
2.2729292,1.1734864,20,0.95,500.0
2.571631,1.668278,20,0.95,500.0
2.3556564,1.1478636,20,0.95,500.0
2.4891117,1.4380568,20,0.95,500.0
2.2993102,1.1387224,20,0.95,500.0
2.332244,1.2727764,20,0.95,500.0
2.3664455,1.3166968,20,0.95,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
1.0,0.0,21,1.0,500.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.987968,2.1694448,1,0.0,1000.0
5.8687396,2.1525483,2,0.05,1000.0
5.59853,2.0850601,2,0.05,1000.0
5.8967257,2.1854935,2,0.05,1000.0
5.511786,2.0800142,2,0.05,1000.0
6.001965,2.1808178,2,0.05,1000.0
5.9937186,2.1708713,2,0.05,1000.0
6.0066147,2.1630554,2,0.05,1000.0
6.0269685,2.1771202,2,0.05,1000.0
5.4075065,2.0360622,2,0.05,1000.0
5.86371,2.1520755,2,0.05,1000.0
5.9665084,2.173382,2,0.05,1000.0
5.9137697,2.1554253,2,0.05,1000.0
5.9409885,2.1881213,2,0.05,1000.0
5.9760513,2.1689296,2,0.05,1000.0
5.914577,2.1743119,2,0.05,1000.0
5.7880697,2.135589,2,0.05,1000.0
5.486965,2.0216372,2,0.05,1000.0
6.005126,2.167227,2,0.05,1000.0
5.8961515,2.1545315,2,0.05,1000.0
5.9178867,2.1573577,2,0.05,1000.0
5.953829,2.1813762,2,0.05,1000.0
5.977537,2.1636941,2,0.05,1000.0
5.9970555,2.1729496,2,0.05,1000.0
5.9741373,2.1720133,2,0.05,1000.0
5.8505564,2.108485,2,0.05,1000.0
5.9600677,2.17439,2,0.05,1000.0
5.996544,2.1750169,2,0.05,1000.0
6.016852,2.231048,2,0.05,1000.0
5.6604795,2.111991,2,0.05,1000.0
6.1434846,2.1963415,2,0.05,1000.0
5.8800993,2.1252477,2,0.05,1000.0
5.9488006,2.1867332,2,0.05,1000.0
5.9850736,2.168292,2,0.05,1000.0
5.9056897,2.149535,2,0.05,1000.0
5.8825293,2.1270897,2,0.05,1000.0
5.842027,2.1551213,2,0.05,1000.0
6.0084476,2.182322,2,0.05,1000.0
5.9087844,2.1609933,2,0.05,1000.0
6.0021057,2.1956296,2,0.05,1000.0
5.8489428,2.126065,2,0.05,1000.0
5.5992975,2.0452511,2,0.05,1000.0
5.9902997,2.1935735,2,0.05,1000.0
5.9629474,2.1714687,2,0.05,1000.0
5.9439917,2.1504295,2,0.05,1000.0
6.0725007,2.1832204,2,0.05,1000.0
5.950689,2.174255,2,0.05,1000.0
5.975535,2.181315,2,0.05,1000.0
5.9879346,2.159139,2,0.05,1000.0
5.9273834,2.1571574,2,0.05,1000.0
5.9723587,2.2022583,2,0.05,1000.0
5.8509846,2.1587105,3,0.1,1000.0
5.969241,2.202529,3,0.1,1000.0
5.82691,2.1414573,3,0.1,1000.0
5.862595,2.2160966,3,0.1,1000.0
5.7345347,2.1389387,3,0.1,1000.0
5.7194643,2.1221945,3,0.1,1000.0
5.884601,2.177166,3,0.1,1000.0
5.802386,2.1500227,3,0.1,1000.0
5.8363347,2.1513906,3,0.1,1000.0
5.916328,2.158848,3,0.1,1000.0
6.0184693,2.260991,3,0.1,1000.0
5.7660866,2.1166112,3,0.1,1000.0
5.6415873,2.0721686,3,0.1,1000.0
5.770195,2.1408226,3,0.1,1000.0
5.851923,2.1279404,3,0.1,1000.0
5.8075843,2.1558459,3,0.1,1000.0
5.9522033,2.1917505,3,0.1,1000.0
5.8652,2.1811643,3,0.1,1000.0
5.819246,2.1838021,3,0.1,1000.0
5.7156363,2.179004,3,0.1,1000.0
5.8703666,2.158676,3,0.1,1000.0
5.97318,2.1863997,3,0.1,1000.0
5.8535576,2.2298748,3,0.1,1000.0
5.779491,2.156938,3,0.1,1000.0
5.9648747,2.228799,3,0.1,1000.0
5.96272,2.1824403,3,0.1,1000.0
5.744477,2.104456,3,0.1,1000.0
5.7513723,2.1052034,3,0.1,1000.0
5.9889116,2.205957,3,0.1,1000.0
5.6364727,2.0980048,3,0.1,1000.0
5.9189672,2.2151692,3,0.1,1000.0
6.09585,2.2217352,3,0.1,1000.0
5.6770034,2.1318061,3,0.1,1000.0
5.7877135,2.1167817,3,0.1,1000.0
5.4589896,2.0295162,3,0.1,1000.0
5.835813,2.1647193,3,0.1,1000.0
5.7790575,2.141559,3,0.1,1000.0
5.4541755,2.039309,3,0.1,1000.0
5.9475603,2.1743445,3,0.1,1000.0
5.8238263,2.1552758,3,0.1,1000.0
5.7826047,2.0898244,3,0.1,1000.0
5.799227,2.1874423,3,0.1,1000.0
5.488961,2.0129066,3,0.1,1000.0
5.9498243,2.2293806,3,0.1,1000.0
5.9891515,2.1910684,3,0.1,1000.0
5.7397637,2.1903555,3,0.1,1000.0
5.4565825,2.017809,3,0.1,1000.0
5.9237285,2.213066,3,0.1,1000.0
5.9027343,2.15993,3,0.1,1000.0
6.122093,2.2791138,3,0.1,1000.0
6.044451,2.2315304,4,0.15,1000.0
5.4591093,2.0869355,4,0.15,1000.0
5.5095716,2.0559857,4,0.15,1000.0
5.768334,2.1129165,4,0.15,1000.0
5.808013,2.1621678,4,0.15,1000.0
5.3938904,2.0503876,4,0.15,1000.0
5.3678775,2.0169048,4,0.15,1000.0
5.8562016,2.1895566,4,0.15,1000.0
5.735118,2.1697123,4,0.15,1000.0
5.9577856,2.1795092,4,0.15,1000.0
5.549461,2.0862832,4,0.15,1000.0
5.7191634,2.1196377,4,0.15,1000.0
5.4495482,2.0622838,4,0.15,1000.0
5.2112103,1.954657,4,0.15,1000.0
5.58993,2.0927293,4,0.15,1000.0
6.038954,2.241556,4,0.15,1000.0
5.810612,2.1650476,4,0.15,1000.0
5.6100826,2.0751238,4,0.15,1000.0
5.6341214,2.0836203,4,0.15,1000.0
5.340969,2.0250714,4,0.15,1000.0
5.571718,2.1043658,4,0.15,1000.0
5.645714,2.0902967,4,0.15,1000.0
5.6552496,2.077204,4,0.15,1000.0
5.711184,2.1468656,4,0.15,1000.0
5.3080297,2.0283635,4,0.15,1000.0
5.709489,2.1310103,4,0.15,1000.0
5.882791,2.1832514,4,0.15,1000.0
5.520474,2.057348,4,0.15,1000.0
5.7417603,2.083697,4,0.15,1000.0
5.6656175,2.0587268,4,0.15,1000.0
5.6948857,2.1158829,4,0.15,1000.0
5.7579837,2.1828039,4,0.15,1000.0
5.934979,2.1820226,4,0.15,1000.0
5.422542,2.0449386,4,0.15,1000.0
5.582717,2.1053226,4,0.15,1000.0
6.0828323,2.2499025,4,0.15,1000.0
5.667863,2.1677861,4,0.15,1000.0
5.7209096,2.1243212,4,0.15,1000.0
5.8089666,2.1818943,4,0.15,1000.0
5.7839913,2.1445808,4,0.15,1000.0
5.566126,2.0445614,4,0.15,1000.0
5.745941,2.137661,4,0.15,1000.0
5.443511,2.0694106,4,0.15,1000.0
5.700678,2.1212275,4,0.15,1000.0
5.90019,2.1852055,4,0.15,1000.0
5.811598,2.1716616,4,0.15,1000.0
6.090652,2.3130112,4,0.15,1000.0
5.921163,2.1691031,4,0.15,1000.0
5.200958,1.9516089,4,0.15,1000.0
5.3327594,2.0425265,4,0.15,1000.0
5.650889,2.1356885,5,0.2,1000.0
5.789521,2.209555,5,0.2,1000.0
5.816721,2.1687288,5,0.2,1000.0
5.581207,2.1421611,5,0.2,1000.0
5.1441493,2.002616,5,0.2,1000.0
5.7849717,2.1263933,5,0.2,1000.0
5.700771,2.1046681,5,0.2,1000.0
5.6076155,2.0783558,5,0.2,1000.0
5.260163,2.0213654,5,0.2,1000.0
5.7731457,2.1388247,5,0.2,1000.0
5.3198323,2.0032315,5,0.2,1000.0
5.860511,2.2436564,5,0.2,1000.0
5.301544,2.080165,5,0.2,1000.0
5.6268682,2.0991242,5,0.2,1000.0
5.203162,1.9411377,5,0.2,1000.0
5.2928886,2.012467,5,0.2,1000.0
5.6438775,2.1738265,5,0.2,1000.0
5.6274652,2.1295304,5,0.2,1000.0
5.611252,2.129207,5,0.2,1000.0
5.3294287,2.056456,5,0.2,1000.0
5.642901,2.115447,5,0.2,1000.0
6.0723763,2.2969677,5,0.2,1000.0
5.392238,2.0302756,5,0.2,1000.0
5.9767137,2.2869182,5,0.2,1000.0
5.383255,2.0594,5,0.2,1000.0
5.2268877,2.0352926,5,0.2,1000.0
5.9187555,2.2399087,5,0.2,1000.0
5.847838,2.1491144,5,0.2,1000.0
